Station,Year,Month,Day,MaxTemp,MinTemp,Rainfall,Date,Week
85291,2022,6,24,2.5,1.8,8.4,2022-06-24,3.0
85291,2022,6,25,1.4,-0.9,1.0,2022-06-25,3.0
85291,2022,6,26,1.3,-0.4,0.0,2022-06-26,3.0
85291,2022,6,27,0.2,-2.7,25.6,2022-06-27,3.0
85291,2022,6,28,4.3,-4.6,2.2,2022-06-28,3.0
85291,2022,6,29,5.9,-1.0,0.0,2022-06-29,3.0
85291,2022,6,30,4.5,-0.7,0.0,2022-06-30,4.0
85291,2022,7,1,1.8,-1.3,0.0,2022-07-01,4.0
85291,2022,7,2,5.1,-2.3,0.0,2022-07-02,4.0
85291,2022,7,3,4.5,-2.2,0.0,2022-07-03,4.0
85291,2022,7,4,3.0,-2.3,0.0,2022-07-04,4.0
85291,2022,7,5,6.9,-2.0,0.0,2022-07-05,4.0
85291,2022,7,6,6.8,-0.6,0.0,2022-07-06,4.0
85291,2022,7,7,-0.1,-1.2,0.8,2022-07-07,5.0
85291,2022,7,8,-0.1,-1.3,,2022-07-08,5.0
85291,2022,7,9,0.0,-1.5,,2022-07-09,5.0
85291,2022,7,10,2.2,-1.0,8.2,2022-07-10,5.0
85291,2022,7,11,2.5,-0.8,0.0,2022-07-11,5.0
85291,2022,7,12,-0.1,-1.1,0.0,2022-07-12,5.0
85291,2022,7,13,-0.4,-2.5,38.8,2022-07-13,5.0
85291,2022,7,14,0.0,-3.5,23.6,2022-07-14,6.0
85291,2022,7,15,3.3,-2.9,9.2,2022-07-15,6.0
85291,2022,7,16,1.6,-2.3,8.8,2022-07-16,6.0
85291,2022,7,17,1.3,-2.0,3.6,2022-07-17,6.0
85291,2022,7,18,-2.0,-4.0,8.0,2022-07-18,6.0
85291,2022,7,19,-1.1,-5.3,12.0,2022-07-19,6.0
85291,2022,7,20,2.2,-5.0,1.0,2022-07-20,6.0
85291,2022,7,21,4.2,-4.5,0.0,2022-07-21,7.0
85291,2022,7,22,8.8,0.0,0.0,2022-07-22,7.0
85291,2022,7,23,5.3,2.2,0.0,2022-07-23,7.0
85291,2022,7,24,6.7,2.0,0.0,2022-07-24,7.0
85291,2022,7,25,6.8,1.9,0.6,2022-07-25,7.0
85291,2022,7,26,0.7,-1.0,11.4,2022-07-26,7.0
85291,2022,7,27,2.2,-2.0,15.6,2022-07-27,7.0
85291,2022,7,28,-0.7,-2.1,19.0,2022-07-28,8.0
85291,2022,7,29,-0.7,-2.7,17.0,2022-07-29,8.0
85291,2022,7,30,3.2,-6.3,4.2,2022-07-30,8.0
85291,2022,7,31,2.7,-2.2,0.0,2022-07-31,8.0
85291,2022,8,1,0.7,-2.4,3.8,2022-08-01,8.0
85291,2022,8,2,2.8,-2.4,1.8,2022-08-02,8.0
85291,2022,8,3,7.0,0.2,7.0,2022-08-03,8.0
85291,2022,8,4,4.4,2.3,7.6,2022-08-04,9.0
85291,2022,8,5,1.1,0.5,6.2,2022-08-05,9.0
85291,2022,8,6,1.1,-1.4,9.0,2022-08-06,9.0
85291,2022,8,7,1.8,-1.2,6.6,2022-08-07,9.0
85291,2022,8,8,2.6,-2.3,0.0,2022-08-08,9.0
85291,2022,8,9,4.4,-2.9,0.0,2022-08-09,9.0
85291,2022,8,10,1.5,-2.5,0.2,2022-08-10,9.0
85291,2022,8,11,1.8,-0.4,0.0,2022-08-11,10.0
85291,2022,8,12,3.3,-0.7,1.4,2022-08-12,10.0
85291,2022,8,13,4.2,0.3,0.0,2022-08-13,10.0
85291,2022,8,14,1.3,-1.6,3.8,2022-08-14,10.0
85291,2022,8,15,0.7,-1.5,24.4,2022-08-15,10.0
85291,2022,8,16,3.7,-0.8,17.4,2022-08-16,10.0
85291,2022,8,17,8.8,-0.5,26.6,2022-08-17,10.0
85291,2022,8,18,4.3,1.7,0.2,2022-08-18,11.0
85291,2022,8,19,1.4,-2.0,14.4,2022-08-19,11.0
85291,2022,8,20,1.0,-2.2,7.4,2022-08-20,11.0
85291,2022,8,21,2.8,-5.9,17.8,2022-08-21,11.0
85291,2022,8,22,2.0,-1.8,0.0,2022-08-22,11.0
85291,2022,8,23,-1.4,-4.2,37.2,2022-08-23,11.0
85291,2022,8,24,1.3,-3.9,31.2,2022-08-24,11.0
85291,2022,8,25,4.8,-1.5,27.0,2022-08-25,12.0
85291,2022,8,26,10.4,-0.5,10.8,2022-08-26,12.0
85291,2022,8,27,8.4,2.0,0.2,2022-08-27,12.0
85291,2022,8,28,6.7,2.2,0.0,2022-08-28,12.0
85291,2022,8,29,6.0,3.4,0.6,2022-08-29,12.0
85291,2022,8,30,2.2,-1.3,11.6,2022-08-30,12.0
85291,2022,8,31,8.0,-3.0,20.8,2022-08-31,12.0
85291,2022,9,1,3.3,-1.0,0.0,2022-09-01,13.0
85291,2022,9,2,-0.3,-3.2,18.0,2022-09-02,13.0
85291,2022,9,3,5.5,-3.4,9.4,2022-09-03,13.0
85291,2022,9,4,8.9,-2.1,0.0,2022-09-04,13.0
85291,2022,9,5,1.5,-2.9,0.0,2022-09-05,13.0
85291,2022,9,6,6.0,-2.9,0.0,2022-09-06,13.0
85291,2022,9,7,6.8,-0.1,0.2,2022-09-07,13.0
85291,2022,9,8,5.5,2.6,0.8,2022-09-08,14.0
85291,2022,9,9,5.6,2.9,9.0,2022-09-09,14.0
85291,2022,9,10,1.2,0.4,14.4,2022-09-10,14.0
85291,2022,9,11,0.0,-1.9,14.4,2022-09-11,14.0
85291,2022,9,12,-0.8,-2.3,14.8,2022-09-12,14.0
85291,2022,9,13,1.1,-4.2,16.4,2022-09-13,14.0
85291,2022,9,14,5.3,-2.8,0.8,2022-09-14,14.0
85291,2022,9,15,5.4,0.6,2.4,2022-09-15,15.0
85291,2022,9,16,5.1,0.9,0.0,2022-09-16,15.0
85291,2022,9,17,1.4,-1.3,7.2,2022-09-17,15.0
85291,2022,9,18,1.5,-0.7,15.0,2022-09-18,15.0
85291,2022,9,19,4.8,-1.8,21.8,2022-09-19,15.0
85291,2022,9,20,10.2,-1.2,1.8,2022-09-20,15.0
85291,2022,9,21,9.9,3.5,0.8,2022-09-21,15.0
85291,2023,6,9,-0.1,-1.9,17.4,2023-06-09,1.0
85291,2023,6,10,2.7,-1.5,0.2,2023-06-10,1.0
85291,2023,6,11,5.2,-0.7,0.0,2023-06-11,1.0
85291,2023,6,12,2.6,-1.4,0.0,2023-06-12,1.0
85291,2023,6,13,2.1,-0.7,0.8,2023-06-13,1.0
85291,2023,6,14,1.7,-0.7,11.8,2023-06-14,1.0
85291,2023,6,15,3.1,-1.0,2.2,2023-06-15,1.0
85291,2023,6,16,4.5,1.3,2.2,2023-06-16,2.0
85291,2023,6,17,2.8,0.7,0.0,2023-06-17,2.0
85291,2023,6,18,-0.4,-2.3,11.4,2023-06-18,2.0
85291,2023,6,19,-2.5,-2.6,11.6,2023-06-19,2.0
85291,2023,6,20,-1.3,-4.1,26.2,2023-06-20,2.0
85291,2023,6,21,2.4,-4.8,2.2,2023-06-21,2.0
85291,2023,6,22,2.6,-4.2,0.0,2023-06-22,2.0
85291,2023,6,23,-0.1,-1.6,0.2,2023-06-23,3.0
85291,2023,6,24,0.9,-2.2,0.4,2023-06-24,3.0
85291,2023,6,25,0.3,-1.7,6.6,2023-06-25,3.0
85291,2023,6,26,1.0,-1.2,8.4,2023-06-26,3.0
85291,2023,6,27,0.4,-1.7,5.0,2023-06-27,3.0
85291,2023,6,28,0.2,-0.4,0.4,2023-06-28,3.0
85291,2023,6,29,1.7,-2.7,22.6,2023-06-29,3.0
85291,2023,6,30,1.9,-2.5,6.8,2023-06-30,4.0
85291,2023,7,1,0.8,-0.1,6.6,2023-07-01,4.0
85291,2023,7,2,7.7,-1.5,7.6,2023-07-02,4.0
85291,2023,7,3,7.1,0.6,0.0,2023-07-03,4.0
85291,2023,7,4,3.5,1.9,0.2,2023-07-04,4.0
85291,2023,7,5,3.9,1.8,4.6,2023-07-05,4.0
85291,2023,7,6,1.2,-1.3,0.8,2023-07-06,4.0
85291,2023,7,7,0.7,-1.6,0.4,2023-07-07,5.0
85291,2023,7,8,1.7,-1.4,10.4,2023-07-08,5.0
85291,2023,7,9,2.4,-2.1,9.0,2023-07-09,5.0
85291,2023,7,10,2.8,-0.1,1.6,2023-07-10,5.0
85291,2023,7,11,2.9,-0.1,1.0,2023-07-11,5.0
85291,2023,7,12,5.0,0.8,0.0,2023-07-12,5.0
85291,2023,7,13,6.2,0.1,0.0,2023-07-13,5.0
85291,2023,7,14,3.8,0.9,0.0,2023-07-14,6.0
85291,2023,7,15,2.6,0.7,0.0,2023-07-15,6.0
85291,2023,7,16,5.4,-3.8,4.8,2023-07-16,6.0
85291,2023,7,17,8.4,1.7,0.0,2023-07-17,6.0
85291,2023,7,18,2.6,-0.4,0.0,2023-07-18,6.0
85291,2023,7,19,5.3,-2.3,7.2,2023-07-19,6.0
85291,2023,7,20,3.8,-2.2,0.0,2023-07-20,6.0
85291,2023,7,21,-0.8,-1.9,6.2,2023-07-21,7.0
85291,2023,7,22,3.2,-1.8,3.2,2023-07-22,7.0
85291,2023,7,23,2.7,-1.8,0.4,2023-07-23,7.0
85291,2023,7,24,4.8,-1.7,9.6,2023-07-24,7.0
85291,2023,7,25,9.3,-0.4,0.2,2023-07-25,7.0
85291,2023,7,26,8.1,3.3,0.0,2023-07-26,7.0
85291,2023,7,27,7.8,3.4,0.0,2023-07-27,7.0
85291,2023,7,28,4.2,1.6,6.8,2023-07-28,8.0
85291,2023,7,29,5.5,2.1,0.0,2023-07-29,8.0
85291,2023,7,30,5.3,1.4,0.0,2023-07-30,8.0
85291,2023,7,31,4.1,-0.6,2.6,2023-07-31,8.0
85291,2023,8,1,5.6,0.0,0.4,2023-08-01,8.0
85291,2023,8,2,7.4,-0.2,0.2,2023-08-02,8.0
85291,2023,8,3,8.5,3.1,0.0,2023-08-03,8.0
85291,2023,8,4,9.1,5.2,0.0,2023-08-04,9.0
85291,2023,8,5,2.9,-1.6,5.2,2023-08-05,9.0
85291,2023,8,6,5.1,-2.1,0.8,2023-08-06,9.0
85291,2023,8,7,6.8,-1.3,0.0,2023-08-07,9.0
85291,2023,8,8,7.2,0.1,0.0,2023-08-08,9.0
85291,2023,8,9,5.5,0.7,0.0,2023-08-09,9.0
85291,2023,8,10,0.2,0.0,5.8,2023-08-10,9.0
85291,2023,8,11,0.5,-1.1,7.6,2023-08-11,10.0
85291,2023,8,12,1.3,-1.0,0.6,2023-08-12,10.0
85291,2023,8,13,0.0,-1.9,9.8,2023-08-13,10.0
85291,2023,8,14,1.1,-2.8,0.0,2023-08-14,10.0
85291,2023,8,15,1.1,-2.9,1.8,2023-08-15,10.0
85291,2023,8,16,4.4,-2.1,0.0,2023-08-16,10.0
85291,2023,8,17,5.0,-1.7,0.0,2023-08-17,10.0
85291,2023,8,18,2.2,-2.4,4.0,2023-08-18,11.0
85291,2023,8,19,3.7,-2.7,20.8,2023-08-19,11.0
85291,2023,8,20,7.2,0.9,0.6,2023-08-20,11.0
85291,2023,8,21,7.7,1.1,0.0,2023-08-21,11.0
85291,2023,8,22,6.1,4.0,1.2,2023-08-22,11.0
85291,2023,8,23,3.1,-3.7,21.4,2023-08-23,11.0
85291,2023,8,24,8.1,-1.2,0.0,2023-08-24,11.0
85291,2023,8,25,7.2,0.8,0.2,2023-08-25,12.0
85291,2023,8,26,5.9,2.0,0.0,2023-08-26,12.0
85291,2023,8,27,10.0,2.8,0.0,2023-08-27,12.0
85291,2023,8,28,9.4,4.0,0.0,2023-08-28,12.0
85291,2023,8,29,9.7,3.3,1.4,2023-08-29,12.0
85291,2023,8,30,4.3,3.9,4.6,2023-08-30,12.0
85291,2023,8,31,2.8,-2.2,37.2,2023-08-31,12.0
85291,2023,9,1,8.0,-0.8,14.6,2023-09-01,13.0
85291,2023,9,2,10.8,-1.5,0.0,2023-09-02,13.0
85291,2023,9,3,12.2,2.9,0.0,2023-09-03,13.0
85291,2023,9,4,11.5,3.5,0.0,2023-09-04,13.0
85291,2023,9,5,0.4,-3.2,22.8,2023-09-05,13.0
85291,2023,9,6,6.9,-2.8,1.8,2023-09-06,13.0
85291,2023,9,7,10.8,0.4,0.0,2023-09-07,13.0
85291,2023,9,8,-1.2,-2.7,11.2,2023-09-08,14.0
85291,2023,9,9,-0.7,-3.9,19.2,2023-09-09,14.0
85291,2023,9,10,1.2,-2.6,1.6,2023-09-10,14.0
85291,2023,9,11,5.9,-0.9,0.4,2023-09-11,14.0
85291,2023,9,12,8.8,0.8,0.0,2023-09-12,14.0
85291,2023,9,13,15.1,4.6,0.0,2023-09-13,14.0
85291,2023,9,14,16.7,7.4,0.0,2023-09-14,14.0
85291,2023,9,15,15.4,8.8,0.0,2023-09-15,15.0
85291,2023,9,16,12.9,5.1,0.0,2023-09-16,15.0
85291,2023,9,17,12.2,4.5,0.0,2023-09-17,15.0
85291,2023,9,18,15.3,5.6,0.0,2023-09-18,15.0
85291,2023,9,19,15.4,11.4,0.0,2023-09-19,15.0
85291,2023,9,20,4.4,4.0,0.8,2023-09-20,15.0
85291,2023,9,21,0.2,-1.7,28.2,2023-09-21,15.0
85291,2024,6,9,3.3,0.1,0.2,2024-06-09,1.0
85291,2024,6,10,3.9,-1.5,26.6,2024-06-10,1.0
85291,2024,6,11,3.0,-1.2,5.8,2024-06-11,1.0
85291,2024,6,12,-0.8,-2.3,32.2,2024-06-12,1.0
85291,2024,6,13,-0.1,-2.5,8.0,2024-06-13,1.0
85291,2024,6,14,1.1,-2.7,0.0,2024-06-14,1.0
85291,2024,6,15,2.3,-0.4,0.8,2024-06-15,1.0
85291,2024,6,16,-0.5,-3.0,0.4,2024-06-16,2.0
85291,2024,6,17,-0.1,-2.3,3.4,2024-06-17,2.0
85291,2024,6,18,3.8,-4.2,0.0,2024-06-18,2.0
85291,2024,6,19,2.9,-2.8,0.0,2024-06-19,2.0
85291,2024,6,20,2.2,-2.5,0.0,2024-06-20,2.0
85291,2024,6,21,1.3,-2.2,2.6,2024-06-21,2.0
85291,2024,6,22,2.8,-2.3,10.8,2024-06-22,2.0
85291,2024,6,23,8.1,-2.3,0.0,2024-06-23,3.0
85291,2024,6,24,4.8,-0.2,0.0,2024-06-24,3.0
85291,2024,6,25,1.3,-1.7,1.2,2024-06-25,3.0
85291,2024,6,26,0.8,-0.8,1.0,2024-06-26,3.0
85291,2024,6,27,0.8,-0.8,7.8,2024-06-27,3.0
85291,2024,6,28,3.2,-1.9,0.0,2024-06-28,3.0
85291,2024,6,29,2.4,0.7,0.0,2024-06-29,3.0
85291,2024,6,30,-1.3,-2.7,32.6,2024-06-30,4.0
85291,2024,7,1,-2.3,-4.6,11.0,2024-07-01,4.0
85291,2024,7,2,1.8,-5.4,1.4,2024-07-02,4.0
85291,2024,7,3,1.4,-3.6,0.0,2024-07-03,4.0
85291,2024,7,4,4.2,-1.1,0.0,2024-07-04,4.0
85291,2024,7,5,9.0,-0.1,0.0,2024-07-05,4.0
85291,2024,7,6,9.3,3.5,0.0,2024-07-06,4.0
85291,2024,7,7,8.2,2.0,0.0,2024-07-07,5.0
85291,2024,7,8,5.1,1.1,0.0,2024-07-08,5.0
85291,2024,7,9,3.1,2.0,9.4,2024-07-09,5.0
85291,2024,7,10,6.5,1.3,89.2,2024-07-10,5.0
85291,2024,7,11,2.6,0.7,1.4,2024-07-11,5.0
85291,2024,7,12,2.3,-0.9,1.2,2024-07-12,5.0
85291,2024,7,13,0.6,-0.9,1.6,2024-07-13,5.0
85291,2024,7,14,-1.6,-2.6,21.8,2024-07-14,6.0
85291,2024,7,15,1.5,-3.1,15.8,2024-07-15,6.0
85291,2024,7,16,2.4,-2.6,116.8,2024-07-16,6.0
85291,2024,7,17,1.9,-1.3,24.8,2024-07-17,6.0
85291,2024,7,18,-1.1,-3.1,18.0,2024-07-18,6.0
85291,2024,7,19,0.0,-3.5,7.2,2024-07-19,6.0
85291,2024,7,20,0.0,-2.6,12.0,2024-07-20,6.0
85291,2024,7,21,2.2,-2.0,28.6,2024-07-21,7.0
85291,2024,7,22,3.2,-0.4,0.2,2024-07-22,7.0
85291,2024,7,23,4.8,0.8,0.0,2024-07-23,7.0
85291,2024,7,24,3.1,-0.1,0.0,2024-07-24,7.0
85291,2024,7,25,2.2,0.8,0.0,2024-07-25,7.0
85291,2024,7,26,4.5,-2.6,9.8,2024-07-26,7.0
85291,2024,7,27,3.2,-0.1,0.2,2024-07-27,7.0
85291,2024,7,28,-1.9,-4.6,15.0,2024-07-28,8.0
85291,2024,7,29,0.0,-4.0,30.6,2024-07-29,8.0
85291,2024,7,30,6.0,-6.0,8.8,2024-07-30,8.0
85291,2024,7,31,8.8,-0.7,0.2,2024-07-31,8.0
85291,2024,8,1,7.6,0.7,0.0,2024-08-01,8.0
85291,2024,8,2,6.1,0.5,0.0,2024-08-02,8.0
85291,2024,8,3,3.2,-0.3,0.0,2024-08-03,8.0
85291,2024,8,4,5.0,-1.2,0.0,2024-08-04,9.0
85291,2024,8,5,1.6,-0.6,0.0,2024-08-05,9.0
85291,2024,8,6,1.2,-1.7,1.0,2024-08-06,9.0
85291,2024,8,7,3.8,-0.7,0.0,2024-08-07,9.0
85291,2024,8,8,4.6,-0.2,0.0,2024-08-08,9.0
85291,2024,8,9,4.3,0.6,0.0,2024-08-09,9.0
85291,2024,8,10,7.1,-0.1,0.0,2024-08-10,9.0
85291,2024,8,11,10.8,2.0,0.0,2024-08-11,10.0
85291,2024,8,12,11.2,4.3,0.0,2024-08-12,10.0
85291,2024,8,13,8.1,3.1,0.0,2024-08-13,10.0
85291,2024,8,14,9.9,3.4,0.0,2024-08-14,10.0
85291,2024,8,15,12.5,5.1,0.0,2024-08-15,10.0
85291,2024,8,16,6.8,4.6,0.0,2024-08-16,10.0
85291,2024,8,17,2.9,-0.2,4.4,2024-08-17,10.0
85291,2024,8,18,3.8,,7.0,2024-08-18,11.0
85291,2024,8,19,7.9,1.3,0.2,2024-08-19,11.0
85291,2024,8,20,4.9,2.6,0.0,2024-08-20,11.0
85291,2024,8,21,3.6,2.8,10.2,2024-08-21,11.0
85291,2024,8,22,4.7,-0.3,4.2,2024-08-22,11.0
85291,2024,8,23,7.9,0.3,0.0,2024-08-23,11.0
85291,2024,8,24,10.3,3.2,4.6,2024-08-24,11.0
85291,2024,8,25,10.0,5.0,0.2,2024-08-25,12.0
85291,2024,8,26,4.0,1.2,9.4,2024-08-26,12.0
85291,2024,8,27,6.9,1.6,0.0,2024-08-27,12.0
85291,2024,8,28,3.4,0.7,1.0,2024-08-28,12.0
85291,2024,8,29,4.4,-2.1,2.6,2024-08-29,12.0
85291,2024,8,30,5.0,-0.3,6.8,2024-08-30,12.0
85291,2024,8,31,4.3,0.4,3.6,2024-08-31,12.0
85291,2024,9,1,4.8,0.9,2.2,2024-09-01,13.0
85291,2024,9,2,-0.4,-3.5,4.0,2024-09-02,13.0
85291,2024,9,3,5.8,-3.9,6.0,2024-09-03,13.0
85291,2024,9,4,8.6,-0.5,8.8,2024-09-04,13.0
85291,2024,9,5,11.2,3.1,3.0,2024-09-05,13.0
85291,2024,9,6,13.3,4.4,6.0,2024-09-06,13.0
85291,2024,9,7,6.7,-1.2,20.6,2024-09-07,13.0
85291,2024,9,8,4.3,0.1,0.0,2024-09-08,14.0
85291,2024,9,9,6.3,-0.6,1.6,2024-09-09,14.0
85291,2024,9,10,11.4,-0.9,0.0,2024-09-10,14.0
85291,2024,9,11,10.3,4.4,0.0,2024-09-11,14.0
85291,2024,9,12,2.7,,29.8,2024-09-12,14.0
85291,2024,9,13,5.9,-1.7,0.2,2024-09-13,14.0
85291,2024,9,14,-1.5,-2.0,14.2,2024-09-14,14.0
85291,2024,9,15,-0.5,-4.8,28.4,2024-09-15,15.0
85291,2024,9,16,0.5,-3.8,7.8,2024-09-16,15.0
85291,2024,9,17,3.7,-0.9,25.8,2024-09-17,15.0
85291,2024,9,18,5.3,-0.8,0.0,2024-09-18,15.0
85291,2024,9,19,1.4,-0.5,7.8,2024-09-19,15.0
85291,2024,9,20,2.1,-2.1,8.8,2024-09-20,15.0
85291,2024,9,21,2.1,-1.3,14.0,2024-09-21,15.0
72161,2014,6,9,6.7,0.2,0.0,2014-06-09,1.0
72161,2014,6,10,9.3,0.9,0.0,2014-06-10,1.0
72161,2014,6,11,8.2,0.6,0.0,2014-06-11,1.0
72161,2014,6,12,6.6,3.6,0.0,2014-06-12,1.0
72161,2014,6,13,5.7,2.8,0.0,2014-06-13,1.0
72161,2014,6,14,6.4,2.8,12.6,2014-06-14,1.0
72161,2014,6,15,4.9,0.1,16.6,2014-06-15,1.0
72161,2014,6,16,2.5,-0.2,0.0,2014-06-16,2.0
72161,2014,6,17,6.5,-0.2,8.0,2014-06-17,2.0
72161,2014,6,18,9.0,0.3,0.0,2014-06-18,2.0
72161,2014,6,19,7.1,4.1,0.0,2014-06-19,2.0
72161,2014,6,20,5.6,2.9,0.0,2014-06-20,2.0
72161,2014,6,21,7.7,1.9,0.0,2014-06-21,2.0
72161,2014,6,22,8.6,1.9,6.4,2014-06-22,2.0
72161,2014,6,23,2.9,2.1,0.0,2014-06-23,3.0
72161,2014,6,24,0.5,-3.0,24.8,2014-06-24,3.0
72161,2014,6,25,2.8,-2.7,15.6,2014-06-25,3.0
72161,2014,6,26,2.8,-0.7,38.4,2014-06-26,3.0
72161,2014,6,27,3.0,1.2,13.2,2014-06-27,3.0
72161,2014,6,28,-0.2,-0.5,0.4,2014-06-28,3.0
72161,2014,6,29,-0.1,-2.4,16.6,2014-06-29,3.0
72161,2014,6,30,-0.3,-2.6,17.2,2014-06-30,4.0
72161,2014,7,1,3.1,-2.4,0.2,2014-07-01,4.0
72161,2014,7,2,6.5,-1.7,0.0,2014-07-02,4.0
72161,2014,7,3,7.5,1.4,0.0,2014-07-03,4.0
72161,2014,7,4,3.3,0.2,0.0,2014-07-04,4.0
72161,2014,7,5,1.1,-0.1,7.4,2014-07-05,4.0
72161,2014,7,6,0.8,-0.1,35.4,2014-07-06,4.0
72161,2014,7,7,1.2,-0.6,5.2,2014-07-07,5.0
72161,2014,7,8,2.0,-1.6,0.0,2014-07-08,5.0
72161,2014,7,9,0.4,-1.1,0.0,2014-07-09,5.0
72161,2014,7,10,0.9,-2.8,9.6,2014-07-10,5.0
72161,2014,7,11,0.0,-2.5,14.8,2014-07-11,5.0
72161,2014,7,12,0.1,-1.2,4.4,2014-07-12,5.0
72161,2014,7,13,4.3,-6.0,10.2,2014-07-13,5.0
72161,2014,7,14,6.3,-1.9,0.0,2014-07-14,6.0
72161,2014,7,15,2.5,1.0,0.0,2014-07-15,6.0
72161,2014,7,16,1.8,0.9,11.6,2014-07-16,6.0
72161,2014,7,17,0.1,0.1,11.6,2014-07-17,6.0
72161,2014,7,18,-0.9,-4.4,7.4,2014-07-18,6.0
72161,2014,7,19,3.9,-5.5,0.0,2014-07-19,6.0
72161,2014,7,20,5.8,-1.5,0.2,2014-07-20,6.0
72161,2014,7,21,5.1,-0.5,0.0,2014-07-21,7.0
72161,2014,7,22,8.2,-0.3,0.0,2014-07-22,7.0
72161,2014,7,23,8.9,0.5,0.0,2014-07-23,7.0
72161,2014,7,24,4.4,2.0,0.0,2014-07-24,7.0
72161,2014,7,25,5.8,1.5,1.4,2014-07-25,7.0
72161,2014,7,26,3.0,2.0,0.0,2014-07-26,7.0
72161,2014,7,27,3.3,1.0,3.6,2014-07-27,7.0
72161,2014,7,28,4.0,0.0,0.0,2014-07-28,8.0
72161,2014,7,29,5.8,1.4,0.0,2014-07-29,8.0
72161,2014,7,30,5.0,2.9,2.6,2014-07-30,8.0
72161,2014,7,31,7.7,3.7,8.2,2014-07-31,8.0
72161,2014,8,1,-2.6,-4.4,3.8,2014-08-01,8.0
72161,2014,8,2,1.5,-5.8,0.0,2014-08-02,8.0
72161,2014,8,3,2.2,-5.0,0.2,2014-08-03,8.0
72161,2014,8,4,3.8,-1.5,0.0,2014-08-04,9.0
72161,2014,8,5,6.4,-3.4,0.0,2014-08-05,9.0
72161,2014,8,6,3.4,0.4,0.0,2014-08-06,9.0
72161,2014,8,7,5.7,-0.9,0.0,2014-08-07,9.0
72161,2014,8,8,3.5,0.0,0.0,2014-08-08,9.0
72161,2014,8,9,6.8,-0.4,0.0,2014-08-09,9.0
72161,2014,8,10,3.4,-0.1,0.0,2014-08-10,9.0
72161,2014,8,11,0.9,-6.1,0.0,2014-08-11,10.0
72161,2014,8,12,5.4,-5.1,0.0,2014-08-12,10.0
72161,2014,8,13,6.9,-4.5,0.0,2014-08-13,10.0
72161,2014,8,14,7.6,-2.6,0.0,2014-08-14,10.0
72161,2014,8,15,8.9,0.3,0.0,2014-08-15,10.0
72161,2014,8,16,7.9,1.4,0.0,2014-08-16,10.0
72161,2014,8,17,3.3,0.6,2.0,2014-08-17,10.0
72161,2014,8,18,5.6,1.4,5.0,2014-08-18,11.0
72161,2014,8,19,7.9,2.1,1.0,2014-08-19,11.0
72161,2014,8,20,8.4,0.4,0.0,2014-08-20,11.0
72161,2014,8,21,8.4,-1.8,0.0,2014-08-21,11.0
72161,2014,8,22,10.0,0.3,0.0,2014-08-22,11.0
72161,2014,8,23,11.7,2.2,0.0,2014-08-23,11.0
72161,2014,8,24,8.3,3.1,0.0,2014-08-24,11.0
72161,2014,8,25,6.8,0.5,0.2,2014-08-25,12.0
72161,2014,8,26,5.7,1.3,1.0,2014-08-26,12.0
72161,2014,8,27,6.9,0.7,0.0,2014-08-27,12.0
72161,2014,8,28,10.4,-0.9,0.0,2014-08-28,12.0
72161,2014,8,29,11.8,2.4,0.0,2014-08-29,12.0
72161,2014,8,30,11.4,0.1,0.0,2014-08-30,12.0
72161,2014,8,31,10.4,2.6,0.0,2014-08-31,12.0
72161,2014,9,1,11.0,2.8,0.0,2014-09-01,13.0
72161,2014,9,2,3.8,-0.2,6.4,2014-09-02,13.0
72161,2014,9,3,6.3,-3.3,0.0,2014-09-03,13.0
72161,2014,9,4,6.8,-1.9,0.0,2014-09-04,13.0
72161,2014,9,5,7.9,-0.4,0.0,2014-09-05,13.0
72161,2014,9,6,10.8,-0.1,0.0,2014-09-06,13.0
72161,2014,9,7,12.2,0.9,0.0,2014-09-07,13.0
72161,2014,9,8,10.7,2.5,0.0,2014-09-08,14.0
72161,2014,9,9,8.2,4.9,0.0,2014-09-09,14.0
72161,2014,9,10,7.1,3.6,25.2,2014-09-10,14.0
72161,2014,9,11,6.1,2.5,0.0,2014-09-11,14.0
72161,2014,9,12,9.1,-0.6,0.0,2014-09-12,14.0
72161,2014,9,13,10.5,0.9,0.0,2014-09-13,14.0
72161,2014,9,14,10.5,2.1,0.0,2014-09-14,14.0
72161,2014,9,15,12.4,3.3,0.0,2014-09-15,15.0
72161,2014,9,16,9.7,5.2,1.0,2014-09-16,15.0
72161,2014,9,17,3.6,0.1,6.4,2014-09-17,15.0
72161,2014,9,18,4.3,-2.6,2.2,2014-09-18,15.0
72161,2014,9,19,7.7,-1.4,0.0,2014-09-19,15.0
72161,2014,9,20,10.2,1.5,0.0,2014-09-20,15.0
72161,2014,9,21,11.2,1.7,0.0,2014-09-21,15.0
72161,2015,6,9,3.7,2.3,0.2,2015-06-09,1.0
72161,2015,6,10,7.9,-2.2,1.6,2015-06-10,1.0
72161,2015,6,11,11.1,-1.2,0.0,2015-06-11,1.0
72161,2015,6,12,12.8,5.5,0.0,2015-06-12,1.0
72161,2015,6,13,9.9,4.6,0.0,2015-06-13,1.0
72161,2015,6,14,9.6,3.3,0.0,2015-06-14,1.0
72161,2015,6,15,8.2,2.9,0.0,2015-06-15,1.0
72161,2015,6,16,7.5,4.9,8.4,2015-06-16,2.0
72161,2015,6,17,6.4,5.9,2.2,2015-06-17,2.0
