,Year,Week,Resort,Visitors,MaxTemp,MinTemp,Rainfall,Total Snowfall,Snowfall Days,Average Base Depth,Max Base Depth,Biggest Snowfall
749,2019,15,Mt. Buller,22540,6.057142857142857,0.4999999999999999,30.2,45.0,12.0,15.0,24.0,9.0
750,2020,1,Mt. Buller,2665,4.4,-0.557142857142857,76.8,7.0,4.0,,0.0,4.0
751,2020,2,Mt. Buller,2843,2.414285714285714,-0.1428571428571428,51.4,7.0,4.0,,0.0,4.0
752,2020,3,Mt. Buller,3537,2.257142857142857,-2.2857142857142856,27.4,7.0,4.0,,0.0,4.0
753,2020,4,Mt. Buller,9988,1.2571428571428571,-2.314285714285714,47.6,7.0,4.0,,0.0,4.0
754,2020,5,Mt. Buller,3537,2.271428571428572,-0.7000000000000001,17.200000000000003,7.0,4.0,,0.0,4.0
755,2020,6,Mt. Buller,15619,3.8285714285714287,-2.185714285714286,5.0,7.0,4.0,,0.0,4.0
756,2020,7,Mt. Buller,6805,5.0,0.0714285714285714,3.8,7.0,4.0,,0.0,4.0
757,2020,8,Mt. Buller,7366,5.814285714285715,-0.5285714285714286,1.0,7.0,4.0,,0.0,4.0
758,2020,9,Mt. Buller,7312,0.7999999999999999,-4.342857142857143,17.2,7.0,4.0,,0.0,4.0
759,2020,10,Mt. Buller,3812,3.2285714285714286,-0.2333333333333333,14.6,7.0,4.0,,0.0,4.0
760,2020,11,Mt. Buller,0,-1.0571428571428572,-3.685714285714286,72.60000000000001,7.0,4.0,,0.0,4.0
761,2020,12,Mt. Buller,0,2.5,-3.2857142857142856,25.0,7.0,4.0,,0.0,4.0
762,2020,13,Mt. Buller,0,4.971428571428571,-1.1,5.0,7.0,4.0,,0.0,4.0
763,2020,14,Mt. Buller,0,8.942857142857143,1.7,28.0,7.0,4.0,,0.0,4.0
764,2020,15,Mt. Buller,0,9.671428571428573,4.785714285714286,27.8,7.0,4.0,,0.0,4.0
765,2021,1,Mt. Buller,2198,2.7857142857142856,-1.5,77.6,56.0,21.0,25.0,33.0,8.0
766,2021,2,Mt. Buller,5269,2.628571428571429,-1.8,14.6,56.0,21.0,25.0,33.0,8.0
767,2021,3,Mt. Buller,17995,2.8000000000000003,-1.042857142857143,53.6,56.0,21.0,25.0,33.0,8.0
768,2021,4,Mt. Buller,39561,0.5285714285714286,-2.628571428571429,21.8,56.0,21.0,25.0,33.0,8.0
769,2021,5,Mt. Buller,53339,2.128571428571429,-2.242857142857143,11.0,56.0,21.0,25.0,33.0,8.0
770,2021,6,Mt. Buller,26598,0.3857142857142857,-2.7,22.8,56.0,21.0,25.0,33.0,8.0
771,2021,7,Mt. Buller,7908,-0.3571428571428571,-3.971428571428572,63.6,56.0,21.0,25.0,33.0,8.0
772,2021,8,Mt. Buller,31619,0.3999999999999999,-2.9,52.6,56.0,21.0,25.0,33.0,8.0
773,2021,9,Mt. Buller,25906,1.2714285714285716,-2.257142857142857,21.4,56.0,21.0,25.0,33.0,8.0
774,2021,10,Mt. Buller,16707,1.8571428571428568,-1.5857142857142856,18.2,56.0,21.0,25.0,33.0,8.0
775,2021,11,Mt. Buller,15200,2.757142857142857,-1.042857142857143,18.4,56.0,21.0,25.0,33.0,8.0
776,2021,12,Mt. Buller,5401,1.4,-2.771428571428572,16.6,56.0,21.0,25.0,33.0,8.0
777,2021,13,Mt. Buller,3732,6.057142857142857,1.3142857142857145,0.0,56.0,21.0,25.0,33.0,8.0
778,2021,14,Mt. Buller,176,6.471428571428571,-0.5428571428571429,0.0,56.0,21.0,25.0,33.0,8.0
779,2021,15,Mt. Buller,5975,3.6142857142857134,-1.9285714285714288,0.0,56.0,21.0,25.0,33.0,8.0
780,2022,1,Mt. Buller,27665,0.0285714285714285,-3.2,9.0,79.0,22.0,24.0,37.0,13.0
781,2022,2,Mt. Buller,33328,2.3428571428571425,-1.0571428571428572,87.4,79.0,22.0,24.0,37.0,13.0
782,2022,3,Mt. Buller,36352,2.2142857142857144,-1.9714285714285715,91.8,79.0,22.0,24.0,37.0,13.0
783,2022,4,Mt. Buller,58192,6.242857142857143,-0.2428571428571428,0.0,79.0,22.0,24.0,37.0,13.0
784,2022,5,Mt. Buller,65372,0.1428571428571428,-2.8714285714285714,14.8,79.0,22.0,24.0,37.0,13.0
785,2022,6,Mt. Buller,49092,0.0714285714285714,-5.228571428571429,21.2,79.0,22.0,24.0,37.0,13.0
786,2022,7,Mt. Buller,49631,2.9,-0.5,26.0,79.0,22.0,24.0,37.0,13.0
787,2022,8,Mt. Buller,50634,1.0142857142857142,-2.9857142857142853,74.19999999999999,79.0,22.0,24.0,37.0,13.0
788,2022,9,Mt. Buller,40367,1.1428571428571428,-1.7285714285714282,35.599999999999994,79.0,22.0,24.0,37.0,13.0
789,2022,10,Mt. Buller,44242,2.3714285714285714,-1.8714285714285717,62.2,79.0,22.0,24.0,37.0,13.0
790,2022,11,Mt. Buller,43874,0.4285714285714285,-3.2428571428571438,80.2,79.0,22.0,24.0,37.0,13.0
791,2022,12,Mt. Buller,44775,5.685714285714285,-0.3999999999999999,42.6,79.0,22.0,24.0,37.0,13.0
792,2022,13,Mt. Buller,30766,3.128571428571429,-1.8142857142857145,11.2,79.0,22.0,24.0,37.0,13.0
793,2022,14,Mt. Buller,21896,1.9714285714285715,-1.7285714285714289,107.8,79.0,22.0,24.0,37.0,13.0
794,2022,15,Mt. Buller,19427,2.9,-1.385714285714286,55.8,79.0,22.0,24.0,37.0,13.0
795,2023,1,Mt. Buller,10172,1.1857142857142855,-1.5142857142857142,72.0,55.0,24.0,12.0,22.0,9.0
796,2023,2,Mt. Buller,12397,-0.3428571428571428,-3.2,48.8,55.0,24.0,12.0,22.0,9.0
797,2023,3,Mt. Buller,23839,-0.1999999999999999,-2.585714285714286,9.6,55.0,24.0,12.0,22.0,9.0
798,2023,4,Mt. Buller,49596,2.9714285714285715,-0.9,66.6,55.0,24.0,12.0,22.0,9.0
799,2023,5,Mt. Buller,58139,1.4166666666666667,-1.4428571428571428,75.6,55.0,24.0,12.0,22.0,9.0
800,2023,6,Mt. Buller,51039,3.8285714285714287,-1.5714285714285714,2.0,55.0,24.0,12.0,22.0,9.0
801,2023,7,Mt. Buller,46314,3.8428571428571434,-1.6285714285714286,13.6,55.0,24.0,12.0,22.0,9.0
802,2023,8,Mt. Buller,46474,3.871428571428571,0.2571428571428572,29.6,55.0,24.0,12.0,22.0,9.0
803,2023,9,Mt. Buller,40587,4.857142857142857,-0.2285714285714285,30.6,55.0,24.0,12.0,22.0,9.0
804,2023,10,Mt. Buller,37635,2.1,-2.9,25.0,55.0,24.0,12.0,22.0,9.0
805,2023,11,Mt. Buller,36754,4.7,-0.9428571428571428,34.2,55.0,24.0,12.0,22.0,9.0
806,2023,12,Mt. Buller,33923,6.571428571428571,0.8142857142857142,24.2,55.0,24.0,12.0,22.0,9.0
807,2023,13,Mt. Buller,18840,7.242857142857143,-0.7857142857142858,26.2,55.0,24.0,12.0,22.0,9.0
808,2023,14,Mt. Buller,9166,6.1000000000000005,-0.3857142857142856,34.8,55.0,24.0,12.0,22.0,9.0
809,2023,15,Mt. Buller,6355,10.928571428571429,5.014285714285714,19.8,55.0,24.0,12.0,22.0,9.0
810,2024,1,Mt. Buller,5726,3.6571428571428575,-2.4,58.8,34.0,12.0,11.0,22.0,11.0
811,2024,2,Mt. Buller,8215,2.3285714285714287,-3.3428571428571425,2.6,34.0,12.0,11.0,22.0,11.0
812,2024,3,Mt. Buller,11786,1.5,-1.9714285714285715,25.6,34.0,12.0,11.0,22.0,11.0
813,2024,4,Mt. Buller,24083,2.757142857142857,-2.742857142857143,18.2,34.0,12.0,11.0,22.0,11.0
814,2024,5,Mt. Buller,50827,2.2285714285714286,-1.1142857142857143,38.2,34.0,12.0,11.0,22.0,11.0
815,2024,6,Mt. Buller,53357,-0.3999999999999999,-3.885714285714286,21.8,34.0,12.0,11.0,22.0,11.0
816,2024,7,Mt. Buller,45399,1.4857142857142858,-2.0571428571428574,69.8,34.0,12.0,11.0,22.0,11.0
817,2024,8,Mt. Buller,49676,1.8285714285714283,-3.7857142857142856,17.4,34.0,12.0,11.0,22.0,11.0
818,2024,9,Mt. Buller,49587,2.0285714285714285,-1.7,8.200000000000001,34.0,12.0,11.0,22.0,11.0
819,2024,10,Mt. Buller,50031,6.128571428571428,2.271428571428572,12.2,34.0,12.0,11.0,22.0,11.0
820,2024,11,Mt. Buller,43387,4.885714285714286,0.8285714285714285,44.2,34.0,12.0,11.0,22.0,11.0
821,2024,12,Mt. Buller,36668,4.257142857142857,0.1571428571428572,43.6,34.0,12.0,11.0,22.0,11.0
822,2024,13,Mt. Buller,15415,6.1000000000000005,-0.6714285714285714,44.4,34.0,12.0,11.0,22.0,11.0
823,2024,14,Mt. Buller,0,5.728571428571429,-0.5714285714285714,26.4,34.0,12.0,11.0,22.0,11.0
824,2024,15,Mt. Buller,0,2.071428571428572,-3.185714285714286,35.4,34.0,12.0,11.0,22.0,11.0
825,2014,1,Selwyn,1041,6.828571428571428,1.5714285714285714,29.200000000000003,69.0,20.0,31.0,42.0,16.0
826,2014,2,Selwyn,383,6.714285714285714,1.5285714285714285,14.4,69.0,20.0,31.0,42.0,16.0
827,2014,3,Selwyn,597,1.6714285714285713,-0.8571428571428571,109.0,69.0,20.0,31.0,42.0,16.0
828,2014,4,Selwyn,2877,3.142857142857143,-0.7571428571428571,60.2,69.0,20.0,31.0,42.0,16.0
829,2014,5,Selwyn,8588,1.2714285714285716,-2.257142857142857,44.2,69.0,20.0,31.0,42.0,16.0
830,2014,6,Selwyn,10682,2.7857142857142856,-1.6142857142857143,30.8,69.0,20.0,31.0,42.0,16.0
831,2014,7,Selwyn,8180,5.528571428571429,0.8857142857142858,5.0,69.0,20.0,31.0,42.0,16.0
832,2014,8,Selwyn,7267,3.3714285714285714,-1.0285714285714287,14.8,69.0,20.0,31.0,42.0,16.0
833,2014,9,Selwyn,8708,4.714285714285714,-0.8428571428571429,0.0,69.0,20.0,31.0,42.0,16.0
834,2014,10,Selwyn,9133,5.842857142857143,-2.2857142857142856,2.0,69.0,20.0,31.0,42.0,16.0
835,2014,11,Selwyn,8968,8.614285714285714,1.1,6.0,69.0,20.0,31.0,42.0,16.0
836,2014,12,Selwyn,8404,9.05714285714286,0.9571428571428572,1.2,69.0,20.0,31.0,42.0,16.0
837,2014,13,Selwyn,6975,8.4,-0.3142857142857143,6.4,69.0,20.0,31.0,42.0,16.0
838,2014,14,Selwyn,4628,8.885714285714284,2.271428571428572,25.2,69.0,20.0,31.0,42.0,16.0
839,2014,15,Selwyn,2566,8.442857142857141,1.1142857142857143,9.6,69.0,20.0,31.0,42.0,16.0
840,2015,1,Selwyn,2238,9.028571428571428,2.1714285714285717,1.8,48.0,30.0,34.0,57.0,6.0
841,2015,2,Selwyn,1001,5.5,0.7000000000000001,24.8,48.0,30.0,34.0,57.0,6.0
842,2015,3,Selwyn,1331,8.257142857142856,2.2285714285714286,3.4000000000000004,48.0,30.0,34.0,57.0,6.0
843,2015,4,Selwyn,3211,2.7857142857142856,-3.357142857142857,7.2,48.0,30.0,34.0,57.0,6.0
844,2015,5,Selwyn,6658,3.5285714285714285,-1.5285714285714285,46.4,48.0,30.0,34.0,57.0,6.0
845,2015,6,Selwyn,8112,1.8571428571428568,-2.357142857142857,26.6,48.0,30.0,34.0,57.0,6.0
846,2015,7,Selwyn,7373,2.357142857142857,-0.0714285714285715,58.8,48.0,30.0,34.0,57.0,6.0
847,2015,8,Selwyn,6601,3.2,-1.0,70.0,48.0,30.0,34.0,57.0,6.0
848,2015,9,Selwyn,7983,1.4714285714285715,-3.071428571428572,3.0,48.0,30.0,34.0,57.0,6.0
849,2015,10,Selwyn,9023,2.857142857142857,-0.8857142857142858,9.6,48.0,30.0,34.0,57.0,6.0
850,2015,11,Selwyn,9492,7.057142857142857,0.6428571428571427,27.6,48.0,30.0,34.0,57.0,6.0
851,2015,12,Selwyn,8436,5.028571428571429,-0.4285714285714285,39.2,48.0,30.0,34.0,57.0,6.0
852,2015,13,Selwyn,7256,6.971428571428571,-0.1285714285714285,22.6,48.0,30.0,34.0,57.0,6.0
853,2015,14,Selwyn,6011,10.885714285714286,2.2,15.6,48.0,30.0,34.0,57.0,6.0
854,2015,15,Selwyn,3722,9.285714285714286,1.8714285714285717,3.4,48.0,30.0,34.0,57.0,6.0
855,2016,1,Selwyn,1329,6.357142857142857,0.8285714285714285,61.0,80.0,22.0,33.0,48.0,12.0
856,2016,2,Selwyn,764,5.742857142857143,2.442857142857143,85.6,80.0,22.0,33.0,48.0,12.0
857,2016,3,Selwyn,2903,1.4428571428571428,-2.7,34.2,80.0,22.0,33.0,48.0,12.0
858,2016,4,Selwyn,6868,2.7571428571428567,-1.5285714285714285,20.6,80.0,22.0,33.0,48.0,12.0
859,2016,5,Selwyn,9151,3.1714285714285717,0.2285714285714285,32.4,80.0,22.0,33.0,48.0,12.0
860,2016,6,Selwyn,8336,7.685714285714286,0.8,17.2,80.0,22.0,33.0,48.0,12.0
861,2016,7,Selwyn,6817,2.4,-1.0,56.0,80.0,22.0,33.0,48.0,12.0
862,2016,8,Selwyn,7706,2.242857142857143,-1.1142857142857143,30.4,80.0,22.0,33.0,48.0,12.0
863,2016,9,Selwyn,8763,4.857142857142857,-0.2999999999999999,8.4,80.0,22.0,33.0,48.0,12.0
864,2016,10,Selwyn,8848,5.871428571428572,-0.0142857142857143,2.4,80.0,22.0,33.0,48.0,12.0
865,2016,11,Selwyn,8235,4.371428571428571,0.0285714285714286,38.2,80.0,22.0,33.0,48.0,12.0
866,2016,12,Selwyn,7678,5.9,-0.0857142857142856,29.6,80.0,22.0,33.0,48.0,12.0
867,2016,13,Selwyn,5307,10.228571428571428,3.1142857142857143,53.0,80.0,22.0,33.0,48.0,12.0
868,2016,14,Selwyn,3453,7.871428571428571,3.314285714285714,96.2,80.0,22.0,33.0,48.0,12.0
869,2016,15,Selwyn,2599,6.057142857142857,0.6857142857142857,43.6,80.0,22.0,33.0,48.0,12.0
870,2017,1,Selwyn,2569,8.828571428571427,2.585714285714286,0.0,75.0,27.0,42.0,79.0,10.0
871,2017,2,Selwyn,1236,9.214285714285714,2.9285714285714284,0.0,75.0,27.0,42.0,79.0,10.0
872,2017,3,Selwyn,2180,3.2142857142857144,-0.7857142857142857,1.4,75.0,27.0,42.0,79.0,10.0
873,2017,4,Selwyn,4933,3.985714285714285,-1.0857142857142856,68.0,75.0,27.0,42.0,79.0,10.0
874,2017,5,Selwyn,8953,2.185714285714286,-1.657142857142857,22.6,75.0,27.0,42.0,79.0,10.0
875,2017,6,Selwyn,10860,1.6714285714285713,-1.4285714285714286,45.8,75.0,27.0,42.0,79.0,10.0
876,2017,7,Selwyn,7768,3.4,-1.2428571428571429,24.4,75.0,27.0,42.0,79.0,10.0
877,2017,8,Selwyn,7398,5.057142857142857,-0.6285714285714287,27.0,75.0,27.0,42.0,79.0,10.0
878,2017,9,Selwyn,8341,1.9714285714285715,-1.4142857142857144,76.0,75.0,27.0,42.0,79.0,10.0
879,2017,10,Selwyn,10099,4.642857142857143,1.2,83.2,75.0,27.0,42.0,79.0,10.0
880,2017,11,Selwyn,10008,3.2857142857142856,-2.357142857142857,27.4,75.0,27.0,42.0,79.0,10.0
881,2017,12,Selwyn,9105,4.0,-2.9571428571428577,8.2,75.0,27.0,42.0,79.0,10.0
882,2017,13,Selwyn,7230,3.642857142857143,-1.0285714285714285,14.2,75.0,27.0,42.0,79.0,10.0
883,2017,14,Selwyn,6867,5.957142857142857,0.6714285714285715,11.2,75.0,27.0,42.0,79.0,10.0
884,2017,15,Selwyn,4847,7.5,-0.3285714285714286,41.0,75.0,27.0,42.0,79.0,10.0
885,2018,1,Selwyn,2060,3.7714285714285714,0.7000000000000001,72.0,79.0,25.0,50.0,85.0,9.0
886,2018,2,Selwyn,1591,3.228571428571428,-1.2,32.6,79.0,25.0,50.0,85.0,9.0
887,2018,3,Selwyn,3095,5.342857142857143,-0.3142857142857143,8.0,79.0,25.0,50.0,85.0,9.0
888,2018,4,Selwyn,5357,5.457142857142857,0.4142857142857142,5.4,79.0,25.0,50.0,85.0,9.0
889,2018,5,Selwyn,10213,2.185714285714286,-2.2857142857142856,61.6,79.0,25.0,50.0,85.0,9.0
890,2018,6,Selwyn,12863,2.6714285714285717,-2.9285714285714284,11.4,79.0,25.0,50.0,85.0,9.0
891,2018,7,Selwyn,8428,2.157142857142857,-1.9857142857142855,9.2,79.0,25.0,50.0,85.0,9.0
892,2018,8,Selwyn,7857,4.242857142857143,-0.1142857142857142,18.200000000000003,79.0,25.0,50.0,85.0,9.0
893,2018,9,Selwyn,9032,3.057142857142857,-1.5142857142857142,69.8,79.0,25.0,50.0,85.0,9.0
894,2018,10,Selwyn,9444,2.442857142857143,-0.9000000000000001,29.0,79.0,25.0,50.0,85.0,9.0
895,2018,11,Selwyn,9592,1.7142857142857142,-2.6000000000000005,28.4,79.0,25.0,50.0,85.0,9.0
896,2018,12,Selwyn,9764,5.371428571428572,-1.042857142857143,1.7999999999999998,79.0,25.0,50.0,85.0,9.0
897,2018,13,Selwyn,7557,6.4,0.0428571428571429,70.6,79.0,25.0,50.0,85.0,9.0
898,2018,14,Selwyn,6454,11.028571428571428,2.557142857142857,0.0,79.0,25.0,50.0,85.0,9.0
899,2018,15,Selwyn,4262,7.7,-0.1857142857142857,5.0,79.0,25.0,50.0,85.0,9.0
900,2019,1,Selwyn,3472,6.828571428571428,3.142857142857143,64.8,63.0,18.0,27.0,43.0,11.0
901,2019,2,Selwyn,1831,4.385714285714285,-1.7714285714285711,2.4,63.0,18.0,27.0,43.0,11.0
902,2019,3,Selwyn,2534,7.642857142857143,0.7285714285714285,0.0,63.0,18.0,27.0,43.0,11.0
903,2019,4,Selwyn,4763,7.057142857142857,0.0142857142857142,26.6,63.0,18.0,27.0,43.0,11.0
904,2019,5,Selwyn,9019,2.642857142857143,-0.0285714285714286,91.8,63.0,18.0,27.0,43.0,11.0
905,2019,6,Selwyn,9962,2.685714285714286,-2.042857142857143,27.4,63.0,18.0,27.0,43.0,11.0
906,2019,7,Selwyn,8267,6.028571428571429,0.2285714285714285,9.4,63.0,18.0,27.0,43.0,11.0
907,2019,8,Selwyn,8107,6.285714285714286,0.2857142857142857,9.2,63.0,18.0,27.0,43.0,11.0
908,2019,9,Selwyn,8547,3.014285714285714,-2.557142857142857,23.6,63.0,18.0,27.0,43.0,11.0
909,2019,10,Selwyn,8538,3.985714285714285,-2.0571428571428574,3.2,63.0,18.0,27.0,43.0,11.0
910,2019,11,Selwyn,10785,5.014285714285713,-1.4857142857142858,60.0,63.0,18.0,27.0,43.0,11.0
911,2019,12,Selwyn,10147,6.757142857142857,-1.042857142857143,0.2,63.0,18.0,27.0,43.0,11.0
912,2019,13,Selwyn,8432,8.714285714285714,2.7,42.4,63.0,18.0,27.0,43.0,11.0
913,2019,14,Selwyn,7077,6.971428571428571,-0.7428571428571429,14.0,63.0,18.0,27.0,43.0,11.0
914,2019,15,Selwyn,5189,10.742857142857144,3.4714285714285715,17.799999999999997,63.0,18.0,27.0,43.0,11.0
915,2020,1,Selwyn,430,6.528571428571429,2.557142857142857,48.6,,,,,
916,2020,2,Selwyn,311,4.857142857142857,1.6714285714285713,56.2,,,,,
917,2020,3,Selwyn,334,4.614285714285714,-0.2714285714285714,23.6,,,,,
918,2020,4,Selwyn,969,4.3,-0.7428571428571429,18.0,,,,,
919,2020,5,Selwyn,1185,5.442857142857143,1.2571428571428571,4.2,,,,,
920,2020,6,Selwyn,1978,5.0,-0.3857142857142857,12.4,,,,,
921,2020,7,Selwyn,1087,7.142857142857143,1.3714285714285714,7.0,,,,,
922,2020,8,Selwyn,720,7.371428571428572,1.842857142857143,2.2,,,,,
923,2020,9,Selwyn,733,3.957142857142857,-1.842857142857143,25.4,,,,,
924,2020,10,Selwyn,445,5.857142857142857,1.6857142857142855,53.2,,,,,
925,2020,11,Selwyn,0,4.4,-0.1,9.8,,,,,
926,2020,12,Selwyn,0,,,0.0,,,,,
927,2020,13,Selwyn,0,,,0.0,,,,,
928,2020,14,Selwyn,0,10.714285714285714,3.1166666666666667,15.8,,,,,
929,2020,15,Selwyn,0,13.55714285714286,6.942857142857142,22.8,,,,,
930,2021,1,Selwyn,830,3.742857142857143,-0.2857142857142857,64.39999999999999,61.0,25.0,,12.0,8.0
931,2021,2,Selwyn,1541,4.628571428571428,-0.3571428571428571,17.6,61.0,25.0,,12.0,8.0
932,2021,3,Selwyn,3315,4.757142857142857,0.7857142857142857,93.4,61.0,25.0,,12.0,8.0
933,2021,4,Selwyn,6070,3.7428571428571433,-0.3571428571428571,22.8,61.0,25.0,,12.0,8.0
934,2021,5,Selwyn,8018,5.857142857142857,-0.0285714285714286,8.8,61.0,25.0,,12.0,8.0
935,2021,6,Selwyn,3099,1.542857142857143,-1.1285714285714286,67.60000000000001,61.0,25.0,,12.0,8.0
936,2021,7,Selwyn,1186,1.9142857142857144,-2.642857142857143,70.6,61.0,25.0,,12.0,8.0
937,2021,8,Selwyn,4115,3.314285714285714,-0.5714285714285714,43.8,61.0,25.0,,12.0,8.0
938,2021,9,Selwyn,3478,3.642857142857143,-0.3714285714285714,37.0,61.0,25.0,,12.0,8.0
939,2021,10,Selwyn,2706,4.814285714285715,-0.2428571428571429,22.6,61.0,25.0,,12.0,8.0
940,2021,11,Selwyn,2680,7.442857142857143,1.7285714285714284,28.6,61.0,25.0,,12.0,8.0
941,2021,12,Selwyn,1102,5.6000000000000005,-0.6142857142857144,24.2,61.0,25.0,,12.0,8.0
942,2021,13,Selwyn,806,9.828571428571427,3.542857142857143,81.6,61.0,25.0,,12.0,8.0
943,2021,14,Selwyn,742,8.642857142857142,1.8285714285714287,8.0,61.0,25.0,,12.0,8.0
944,2021,15,Selwyn,1282,6.4,0.6285714285714287,44.0,61.0,25.0,,12.0,8.0
945,2022,1,Selwyn,5144,2.4714285714285715,-2.1714285714285717,32.0,99.0,34.0,25.0,34.0,20.0
946,2022,2,Selwyn,5403,5.057142857142857,0.0714285714285714,40.4,99.0,34.0,25.0,34.0,20.0
947,2022,3,Selwyn,5887,3.685714285714286,0.1,14.0,99.0,34.0,25.0,34.0,20.0
948,2022,4,Selwyn,9683,3.4285714285714284,-0.6142857142857142,3.4,99.0,34.0,25.0,34.0,20.0
949,2022,5,Selwyn,10791,3.0285714285714285,-1.4142857142857144,9.8,99.0,34.0,25.0,34.0,20.0
950,2022,6,Selwyn,9436,2.7,-2.642857142857143,15.0,99.0,34.0,25.0,34.0,20.0
951,2022,7,Selwyn,9266,5.757142857142857,0.6714285714285714,24.8,99.0,34.0,25.0,34.0,20.0
952,2022,8,Selwyn,9018,4.071428571428571,-1.3285714285714287,40.6,99.0,34.0,25.0,34.0,20.0
953,2022,9,Selwyn,8602,4.914285714285714,0.2285714285714286,73.39999999999999,99.0,34.0,25.0,34.0,20.0
954,2022,10,Selwyn,9356,3.9,0.0,46.6,99.0,34.0,25.0,34.0,20.0
955,2022,11,Selwyn,9146,3.3857142857142857,-0.8571428571428571,53.4,99.0,34.0,25.0,34.0,20.0
956,2022,12,Selwyn,9077,8.057142857142857,1.3571428571428572,16.0,99.0,34.0,25.0,34.0,20.0
957,2022,13,Selwyn,6969,8.042857142857143,-0.4142857142857144,0.0,99.0,34.0,25.0,34.0,20.0
958,2022,14,Selwyn,5298,6.242857142857143,0.6857142857142857,38.8,99.0,34.0,25.0,34.0,20.0
959,2022,15,Selwyn,4557,6.828571428571428,1.0,78.8,99.0,34.0,25.0,34.0,20.0
960,2023,1,Selwyn,1591,4.214285714285714,0.3857142857142857,60.0,77.0,28.0,19.0,35.0,11.0
961,2023,2,Selwyn,1932,3.5,-1.0714285714285714,32.6,77.0,28.0,19.0,35.0,11.0
962,2023,3,Selwyn,4120,1.1142857142857143,-0.9571428571428572,60.0,77.0,28.0,19.0,35.0,11.0
963,2023,4,Selwyn,8400,5.385714285714286,0.8142857142857143,29.0,77.0,28.0,19.0,35.0,11.0
964,2023,5,Selwyn,9149,3.7142857142857135,-0.0428571428571428,52.4,77.0,28.0,19.0,35.0,11.0
965,2023,6,Selwyn,8950,6.642857142857143,0.6714285714285715,1.0,77.0,28.0,19.0,35.0,11.0
966,2023,7,Selwyn,8106,7.200000000000001,0.3428571428571429,5.2,77.0,28.0,19.0,35.0,11.0
967,2023,8,Selwyn,7770,7.728571428571428,2.4857142857142853,23.4,77.0,28.0,19.0,35.0,11.0
968,2023,9,Selwyn,7424,8.028571428571428,2.0428571428571427,19.0,77.0,28.0,19.0,35.0,11.0
969,2023,10,Selwyn,7666,6.3,-0.6714285714285715,13.2,77.0,28.0,19.0,35.0,11.0
970,2023,11,Selwyn,7581,6.742857142857143,0.4428571428571428,27.6,77.0,28.0,19.0,35.0,11.0
971,2023,12,Selwyn,6278,9.45,2.9166666666666665,18.4,77.0,28.0,19.0,35.0,11.0
972,2023,13,Selwyn,4244,10.471428571428572,1.4428571428571428,2.8,77.0,28.0,19.0,35.0,11.0
973,2023,14,Selwyn,2733,8.5,1.0714285714285714,20.4,77.0,28.0,19.0,35.0,11.0
974,2023,15,Selwyn,1865,15.357142857142858,8.22857142857143,4.0,77.0,28.0,19.0,35.0,11.0
975,2024,1,Selwyn,990,4.285714285714286,-0.3857142857142857,70.6,52.0,18.0,13.0,21.0,12.0
976,2024,2,Selwyn,1264,5.128571428571428,-2.0,3.0,52.0,18.0,13.0,21.0,12.0
977,2024,3,Selwyn,1686,4.857142857142857,0.3999999999999999,3.8,52.0,18.0,13.0,21.0,12.0
978,2024,4,Selwyn,3662,4.728571428571429,-1.5142857142857142,19.6,52.0,18.0,13.0,21.0,12.0
979,2024,5,Selwyn,8563,6.571428571428571,1.042857142857143,26.8,52.0,18.0,13.0,21.0,12.0
980,2024,6,Selwyn,8932,1.0142857142857142,-2.3000000000000003,20.0,52.0,18.0,13.0,21.0,12.0
981,2024,7,Selwyn,8530,3.814285714285714,-0.1857142857142857,71.2,52.0,18.0,13.0,21.0,12.0
982,2024,8,Selwyn,8160,4.085714285714286,-3.071428571428572,15.6,52.0,18.0,13.0,21.0,12.0
983,2024,9,Selwyn,8533,5.457142857142857,0.5428571428571428,0.4,52.0,18.0,13.0,21.0,12.0
984,2024,10,Selwyn,7668,9.914285714285716,4.1571428571428575,22.4,52.0,18.0,13.0,21.0,12.0
985,2024,11,Selwyn,6859,8.6,2.628571428571429,22.4,52.0,18.0,13.0,21.0,12.0
986,2024,12,Selwyn,5969,7.242857142857143,1.9285714285714288,27.2,52.0,18.0,13.0,21.0,12.0
987,2024,13,Selwyn,3351,10.4,2.085714285714286,18.8,52.0,18.0,13.0,21.0,12.0
988,2024,14,Selwyn,1177,8.72857142857143,2.142857142857143,24.2,52.0,18.0,13.0,21.0,12.0
989,2024,15,Selwyn,745,5.985714285714286,-0.8428571428571429,23.200000000000003,52.0,18.0,13.0,21.0,12.0
990,2014,1,Thredbo,5535,4.714285714285714,-2.0,40.6,75.0,14.0,52.0,66.0,20.0
991,2014,2,Thredbo,2090,2.657142857142857,-1.6857142857142855,8.0,75.0,14.0,52.0,66.0,20.0
992,2014,3,Thredbo,3216,-1.0285714285714287,-4.114285714285715,4.2,75.0,14.0,52.0,66.0,20.0
993,2014,4,Thredbo,15497,-1.3142857142857145,-4.357142857142857,0.4,75.0,14.0,52.0,66.0,20.0
994,2014,5,Thredbo,46546,-1.6857142857142855,-5.185714285714285,3.0,75.0,14.0,52.0,66.0,20.0
995,2014,6,Thredbo,58668,-1.871428571428572,-5.414285714285714,3.6,75.0,14.0,52.0,66.0,20.0
996,2014,7,Thredbo,44109,1.2571428571428571,-4.5,3.4,75.0,14.0,52.0,66.0,20.0
