Year,Week,Resort,Visitors,MaxTemp,MinTemp,Rainfall
2022,3,Thredbo,32323,1.5142857142857142,-3.5142857142857147,9.8
2022,4,Thredbo,51793,1.4285714285714286,-4.571428571428571,2.6
2022,5,Thredbo,58950,-0.9857142857142858,-5.371428571428572,2.1999999999999997
2022,6,Thredbo,50846,-1.4142857142857144,-6.3999999999999995,8.4
2022,7,Thredbo,50463,1.1,-3.7285714285714286,22.8
2022,8,Thredbo,48895,0.2571428571428572,-5.114285714285714,33.6
2022,9,Thredbo,46293,0.09999999999999999,-4.285714285714286,132.79999999999998
2022,10,Thredbo,49363,-0.07142857142857142,-3.5142857142857147,24.8
2022,11,Thredbo,49801,-0.5285714285714286,-4.514285714285714,44.4
2022,12,Thredbo,49543,2.557142857142857,-3.4,24.6
2022,13,Thredbo,37838,3.442857142857143,-5.357142857142857,0.6000000000000001
2022,14,Thredbo,28277,1.5714285714285714,-3.2714285714285714,35.4
2022,15,Thredbo,24771,2.0285714285714285,-3.0,36.8
2023,1,Thredbo,8545,0.8571428571428571,-3.085714285714286,51.6
2023,2,Thredbo,10240,-0.9142857142857143,-4.185714285714286,5.4
2023,3,Thredbo,21673,-1.657142857142857,-4.571428571428571,26.2
2023,4,Thredbo,44587,0.7285714285714285,-3.5142857142857147,21.0
2023,5,Thredbo,49756,0.6714285714285715,-3.014285714285714,12.0
2023,6,Thredbo,48555,3.2142857142857144,-3.357142857142857,1.6
2023,7,Thredbo,44316,3.014285714285714,-4.114285714285715,1.2
2023,8,Thredbo,42124,3.557142857142857,-1.0714285714285714,8.0
2023,9,Thredbo,39758,3.983333333333333,-2.1142857142857143,36.0
2023,10,Thredbo,40626,1.0285714285714285,-4.571428571428571,7.4
2023,11,Thredbo,40364,3.6999999999999997,-2.2,23.799999999999997
2023,12,Thredbo,34371,4.3500000000000005,-0.25999999999999995,21.4
2023,13,Thredbo,23161,5.9,-5.15,6.0
2023,14,Thredbo,14628,,,37.0
2023,15,Thredbo,9901,,,10.6
2024,1,Thredbo,5493,1.757142857142857,-3.2714285714285714,38.99999999999999
2024,2,Thredbo,6847,-0.7000000000000001,-6.071428571428571,1.2000000000000002
2024,3,Thredbo,9071,0.37142857142857144,-3.557142857142857,13.6
2024,4,Thredbo,20186,-0.7142857142857143,-7.8,18.2
2024,5,Thredbo,45827,2.2285714285714286,-2.4714285714285715,8.6
2024,6,Thredbo,48866,-1.6285714285714286,-5.285714285714286,16.4
2024,7,Thredbo,46149,0.6714285714285714,-4.1571428571428575,24.4
2024,8,Thredbo,43752,-0.0571428571428571,-7.542857142857143,4.6
2024,9,Thredbo,46790,2.3428571428571425,-4.371428571428572,0.0
2024,10,Thredbo,41927,4.328571428571428,-0.8428571428571429,17.6
2024,11,Thredbo,37608,3.5,-0.7000000000000001,29.8
2024,12,Thredbo,33208,2.5,-1.1714285714285713,69.4
2024,13,Thredbo,18120,4.614285714285714,-0.7000000000000001,23.6
2024,14,Thredbo,6270,5.857142857142857,-1.2428571428571427,11.4
2024,15,Thredbo,4103,0.8714285714285716,-4.257142857142857,16.0
2014,1,Perisher,7370,6.328571428571428,-1.5857142857142856,62.0
2014,2,Perisher,2751,5.257142857142857,-1.8571428571428572,13.799999999999999
2014,3,Perisher,4255,0.8857142857142856,-2.457142857142857,220.6
2014,4,Perisher,20265,2.9428571428571426,-2.457142857142857,53.8
2014,5,Perisher,61339,1.1857142857142857,-3.757142857142857,39.0
2014,6,Perisher,76855,1.7857142857142858,-4.357142857142857,51.4
2014,7,Perisher,57593,5.085714285714286,-4.357142857142857,5.0
2014,8,Perisher,52426,1.7714285714285716,-3.6571428571428575,58.199999999999996
2014,9,Perisher,62654,5.2,-5.542857142857143,2.6
2014,10,Perisher,64928,4.042857142857143,-7.957142857142857,10.8
2014,11,Perisher,64834,5.628571428571428,-3.257142857142857,68.4
2014,12,Perisher,59121,6.528571428571428,-3.685714285714286,32.4
2014,13,Perisher,50737,4.7,-4.3,35.2
2014,14,Perisher,33833,6.885714285714286,-0.6428571428571429,49.0
2014,15,Perisher,18381,6.057142857142858,-2.2142857142857144,19.2
2015,1,Perisher,15906,9.885714285714286,-3.5714285714285716,1.5999999999999999
2015,2,Perisher,7363,3.814285714285714,-2.2714285714285714,87.2
2015,3,Perisher,9360,9.014285714285714,-3.2857142857142856,0.0
2015,4,Perisher,23296,4.642857142857143,-6.728571428571429,6.800000000000001
2015,5,Perisher,47607,2.642857142857143,-4.5,55.4
2015,6,Perisher,57282,0.7714285714285715,-6.2,33.6
2015,7,Perisher,54202,1.2571428571428573,-2.7285714285714286,102.60000000000001
2015,8,Perisher,48170,1.8142857142857143,-3.3000000000000003,90.6
2015,9,Perisher,57548,1.0285714285714285,-7.028571428571429,20.8
2015,10,Perisher,64346,3.2714285714285714,-3.0857142857142854,10.8
2015,11,Perisher,68527,5.585714285714286,-2.9142857142857146,23.2
2015,12,Perisher,60788,3.1000000000000005,-2.5714285714285716,92.8
2015,13,Perisher,52337,4.914285714285714,-3.628571428571429,35.6
2015,14,Perisher,43826,8.442857142857141,-1.4142857142857144,5.8
2015,15,Perisher,27009,6.785714285714286,-1.6999999999999997,10.6
2016,1,Perisher,9419,5.700000000000001,-2.8285714285714287,97.2
2016,2,Perisher,5380,4.142857142857143,0.9714285714285715,127.4
2016,3,Perisher,20567,1.3142857142857143,-5.6000000000000005,61.400000000000006
2016,4,Perisher,49193,3.9857142857142853,-2.4428571428571426,34.6
2016,5,Perisher,64386,1.7142857142857142,-1.4000000000000001,109.4
2016,6,Perisher,61295,8.280000000000001,-1.942857142857143,25.8
2016,7,Perisher,48984,1.5285714285714285,-2.857142857142857,243.8
2016,8,Perisher,55233,2.1285714285714286,-3.042857142857143,30.200000000000003
2016,9,Perisher,63067,3.242857142857143,-4.6,31.200000000000003
2016,10,Perisher,62748,4.771428571428571,-2.7142857142857144,7.4
2016,11,Perisher,57827,3.0,-2.0571428571428574,51.800000000000004
2016,12,Perisher,54481,4.442857142857142,-4.0,51.199999999999996
2016,13,Perisher,37561,8.4,-0.5,80.6
2016,14,Perisher,24737,7.771428571428571,0.7857142857142857,54.0
2016,15,Perisher,18080,4.685714285714285,-1.0714285714285714,96.2
2017,1,Perisher,18739,9.428571428571429,-2.5714285714285716,0.8
2017,2,Perisher,8792,9.885714285714286,-4.228571428571429,0.0
2017,3,Perisher,15236,2.857142857142857,-4.8999999999999995,1.5999999999999999
2017,4,Perisher,34802,2.8142857142857145,-4.914285714285714,49.6
2017,5,Perisher,64376,0.7571428571428571,-5.642857142857143,5.8
2017,6,Perisher,76620,1.5,-4.242857142857143,35.6
2017,7,Perisher,56369,2.0571428571428574,-4.228571428571429,40.0
2017,8,Perisher,53570,3.8428571428571425,-3.557142857142857,23.4
2017,9,Perisher,60063,1.7571428571428573,-2.742857142857143,91.2
2017,10,Perisher,72515,2.5714285714285716,-0.12857142857142853,206.4
2017,11,Perisher,70718,0.7857142857142857,-4.928571428571429,43.6
2017,12,Perisher,65364,2.6,-8.171428571428573,7.4
2017,13,Perisher,52565,2.9285714285714284,-3.9857142857142853,54.4
2017,14,Perisher,48963,5.071428571428571,-1.0714285714285714,35.0
2017,15,Perisher,34698,6.528571428571429,-2.3285714285714287,50.2
2018,1,Perisher,14866,2.9714285714285715,-2.2285714285714286,86.4
2018,2,Perisher,11276,1.7714285714285716,-5.242857142857143,53.0
2018,3,Perisher,22795,4.785714285714286,-4.914285714285714,7.199999999999999
2018,4,Perisher,37741,4.6571428571428575,-3.4857142857142853,20.2
2018,5,Perisher,71310,2.457142857142857,-6.142857142857143,53.4
2018,6,Perisher,93226,1.8714285714285714,-5.271428571428571,29.0
2018,7,Perisher,61632,2.1,-5.014285714285714,33.2
2018,8,Perisher,55592,3.085714285714286,-2.7857142857142856,50.8
2018,9,Perisher,65256,2.2142857142857144,-3.057142857142857,103.4
2018,10,Perisher,69540,2.3285714285714287,-2.7285714285714286,60.2
2018,11,Perisher,70211,0.9142857142857144,-5.957142857142857,46.6
2018,12,Perisher,70681,3.7714285714285714,-6.685714285714285,2.6
2018,13,Perisher,54342,4.371428571428572,-3.3857142857142857,68.4
2018,14,Perisher,46265,8.385714285714286,-0.0714285714285715,0.0
2018,15,Perisher,30146,5.457142857142857,-3.057142857142857,9.0
2019,1,Perisher,24730,5.328571428571428,1.6142857142857143,67.2
2019,2,Perisher,12913,2.6285714285714286,-6.828571428571428,2.4
2019,3,Perisher,17700,6.8428571428571425,-4.628571428571428,1.2000000000000002
2019,4,Perisher,34236,5.557142857142857,-3.6571428571428575,34.4
2019,5,Perisher,64459,1.4857142857142858,-2.4857142857142853,134.2
2019,6,Perisher,72800,2.5428571428571423,-3.3000000000000003,41.8
2019,7,Perisher,60123,4.285714285714286,-2.0285714285714285,28.0
2019,8,Perisher,58944,5.685714285714285,-4.771428571428571,4.6
2019,9,Perisher,61440,1.8000000000000003,-4.485714285714286,91.2
2019,10,Perisher,60344,3.557142857142857,-5.1000000000000005,25.6
2019,11,Perisher,77783,3.5285714285714285,-3.1714285714285713,74.6
2019,12,Perisher,71288,4.442857142857143,-6.042857142857143,4.6000000000000005
2019,13,Perisher,59693,6.385714285714286,-0.6142857142857144,42.4
2019,14,Perisher,49945,6.914285714285714,-2.8285714285714287,25.599999999999998
2019,15,Perisher,37747,8.528571428571428,0.2285714285714288,40.2
2020,1,Perisher,2987,6.0,-2.7714285714285714,51.8
2020,2,Perisher,2205,3.9714285714285715,-1.5999999999999999,75.6
2020,3,Perisher,2373,4.214285714285714,-4.071428571428571,4.2
2020,4,Perisher,6968,2.957142857142857,-3.2857142857142856,47.8
2020,5,Perisher,8403,3.9714285714285715,-4.128571428571428,76.0
2020,6,Perisher,14350,2.8000000000000003,-4.0,34.4
2020,7,Perisher,7748,5.571428571428571,-3.557142857142857,32.4
2020,8,Perisher,5264,6.428571428571429,-3.085714285714286,37.8
2020,9,Perisher,5356,1.3857142857142857,-4.357142857142857,109.8
2020,10,Perisher,3128,4.285714285714286,-0.8571428571428571,34.0
2020,11,Perisher,0,-0.12857142857142856,-3.8714285714285714,128.2
2020,12,Perisher,0,4.428571428571429,-3.857142857142857,11.200000000000001
2020,13,Perisher,0,7.228571428571429,-1.6428571428571428,0.6000000000000001
2020,14,Perisher,0,8.8,1.5142857142857142,24.6
2020,15,Perisher,0,12.157142857142857,3.542857142857143,7.4
2021,1,Perisher,6003,3.0714285714285716,-2.085714285714286,114.80000000000001
2021,2,Perisher,10901,3.1285714285714286,-3.814285714285714,15.6
2021,3,Perisher,24338,3.685714285714286,-2.642857142857143,149.4
2021,4,Perisher,43413,2.4714285714285715,-3.257142857142857,29.8
2021,5,Perisher,55654,3.8714285714285714,-5.571428571428571,0.0
2021,6,Perisher,22523,0.6714285714285715,-2.814285714285714,135.6
2021,7,Perisher,8333,0.9142857142857144,-4.528571428571429,113.4
2021,8,Perisher,29825,2.5285714285714285,-2.857142857142857,88.4
2021,9,Perisher,25409,5.085714285714286,-2.1,22.2
2021,10,Perisher,19460,3.2428571428571433,-3.042857142857143,52.2
2021,11,Perisher,18796,5.242857142857143,-0.8714285714285713,51.0
2021,12,Perisher,7640,3.0142857142857147,-2.5714285714285716,34.0
2021,13,Perisher,5871,7.428571428571429,1.1857142857142855,80.8
2021,14,Perisher,5192,5.8999999999999995,-0.39999999999999997,15.600000000000001
2021,15,Perisher,8958,4.828571428571428,-2.385714285714286,132.0
2022,1,Perisher,37439,2.4285714285714284,-4.042857142857143,9.0
2022,2,Perisher,38068,4.357142857142857,-3.6,47.8
2022,3,Perisher,42997,3.3428571428571425,-2.5142857142857147,14.2
2022,4,Perisher,68311,1.842857142857143,-2.9285714285714284,12.600000000000001
2022,5,Perisher,77499,1.9714285714285713,-5.6571428571428575,5.0
2022,6,Perisher,66744,1.2857142857142858,-6.642857142857143,61.4
2022,7,Perisher,66904,3.8714285714285714,-2.1714285714285713,20.8
2022,8,Perisher,64587,2.7714285714285714,-3.357142857142857,93.60000000000001
2022,9,Perisher,60980,2.757142857142857,-3.8285714285714287,183.8
2022,10,Perisher,65991,2.685714285714286,-2.314285714285714,86.2
2022,11,Perisher,65880,1.8857142857142857,-3.5,99.8
2022,12,Perisher,65716,7.1000000000000005,-2.2,22.200000000000003
2022,13,Perisher,49749,5.314285714285715,-4.957142857142857,4.2
2022,14,Perisher,37395,4.171428571428572,-2.442857142857143,25.8
2022,15,Perisher,32777,5.3,-0.9285714285714286,148.8
2023,1,Perisher,11226,3.0,-2.2,98.39999999999999
2023,2,Perisher,13577,2.0142857142857147,-3.9285714285714284,29.0
2023,3,Perisher,28654,0.2714285714285714,-2.685714285714286,114.0
2023,4,Perisher,59114,4.542857142857143,-1.6571428571428573,29.400000000000002
2023,5,Perisher,66365,3.0142857142857147,-1.4285714285714286,79.4
2023,6,Perisher,63478,5.142857142857143,-2.642857142857143,1.8
2023,7,Perisher,58267,5.7,-4.628571428571428,3.6
2023,8,Perisher,55647,5.571428571428571,0.19999999999999998,32.8
2023,9,Perisher,52481,6.585714285714286,-2.0571428571428574,27.4
2023,10,Perisher,54314,4.057142857142857,-4.5,10.0
2023,11,Perisher,53176,6.814285714285714,-2.0285714285714285,48.0
2023,12,Perisher,45383,7.514285714285714,-0.17142857142857146,25.6
2023,13,Perisher,30430,9.814285714285715,-1.9285714285714286,10.399999999999999
2023,14,Perisher,19256,7.957142857142857,-2.7142857142857144,54.6
2023,15,Perisher,13110,12.842857142857143,5.942857142857143,14.8
2024,1,Perisher,7198,3.6571428571428575,-2.9,105.2
2024,2,Perisher,9075,2.1285714285714286,-6.385714285714286,5.4
2024,3,Perisher,12013,3.142857142857143,-2.457142857142857,27.2
2024,4,Perisher,26583,3.085714285714286,-6.6571428571428575,56.400000000000006
2024,5,Perisher,60244,4.728571428571429,-2.414285714285714,3.8000000000000003
2024,6,Perisher,64682,0.5857142857142857,-4.0285714285714285,70.2
2024,7,Perisher,60369,3.6,-1.5142857142857142,77.6
2024,8,Perisher,57846,3.257142857142857,-7.085714285714286,12.200000000000001
2024,9,Perisher,62142,4.728571428571429,-4.457142857142857,0.0
2024,10,Perisher,55118,7.771428571428572,-0.11428571428571428,16.2
2024,11,Perisher,49136,6.3,0.08571428571428578,29.4
2024,12,Perisher,43382,4.585714285714286,0.6714285714285715,92.79999999999998
2024,13,Perisher,23908,7.985714285714286,0.6714285714285715,41.0
2024,14,Perisher,8244,8.971428571428572,-0.7285714285714285,5.4
2024,15,Perisher,5336,4.014285714285714,-2.957142857142857,35.599999999999994
2014,1,Charlotte Pass,408,5.521428571428571,-1.7928571428571427,51.3
2014,2,Charlotte Pass,151,3.9571428571428573,-1.7714285714285714,10.899999999999999
2014,3,Charlotte Pass,230,-0.07142857142857156,-3.2857142857142856,112.39999999999999
2014,4,Charlotte Pass,1134,0.8142857142857142,-3.4071428571428566,27.099999999999998
2014,5,Charlotte Pass,3403,-0.25,-4.4714285714285715,21.0
2014,6,Charlotte Pass,4305,-0.04285714285714293,-4.885714285714285,27.5
2014,7,Charlotte Pass,3236,3.1714285714285717,-4.428571428571429,4.2
2014,8,Charlotte Pass,2901,0.4714285714285715,-3.661904761904762,43.099999999999994
2014,9,Charlotte Pass,3391,3.7,-5.085714285714285,1.3
2014,10,Charlotte Pass,3549,2.7785714285714285,-7.5,5.7
2014,11,Charlotte Pass,3608,3.9999999999999996,-3.757142857142857,43.900000000000006
2014,12,Charlotte Pass,3258,5.242857142857142,-3.321428571428571,23.7
2014,13,Charlotte Pass,2837,2.757142857142857,-4.878571428571428,22.3
2014,14,Charlotte Pass,1898,5.421428571428572,-1.0214285714285716,48.9
2014,15,Charlotte Pass,995,4.342857142857143,-2.507142857142857,13.5
2015,1,Charlotte Pass,892,8.707142857142857,-2.85,3.8
2015,2,Charlotte Pass,405,2.9857142857142858,-2.621428571428571,70.1
2015,3,Charlotte Pass,501,7.857142857142858,-2.1214285714285714,0.7
2015,4,Charlotte Pass,1303,3.442857142857143,-5.864285714285714,3.4000000000000004
2015,5,Charlotte Pass,2645,1.457142857142857,-4.771428571428571,28.5
2015,6,Charlotte Pass,3211,-0.55,-6.935714285714286,21.1
2015,7,Charlotte Pass,2996,0.2285714285714287,-3.3285714285714283,53.1
2015,8,Charlotte Pass,2661,0.7,-3.8357142857142863,56.3
2015,9,Charlotte Pass,3148,-0.4928571428571429,-6.935714285714286,11.8
2015,10,Charlotte Pass,3473,1.7785714285714287,-3.914285714285714,6.2
2015,11,Charlotte Pass,3719,3.8642857142857148,-3.071428571428571,21.0
2015,12,Charlotte Pass,3358,1.6428571428571432,-3.2785714285714285,60.8
2015,13,Charlotte Pass,2909,2.9857142857142853,-3.807142857142857,23.3
2015,14,Charlotte Pass,2403,7.071428571428571,-1.8642857142857143,3.5
2015,15,Charlotte Pass,1492,5.628571428571428,-1.9,10.8
2016,1,Charlotte Pass,531,4.7214285714285715,-2.1357142857142857,77.4
2016,2,Charlotte Pass,301,3.4142857142857146,0.23571428571428577,92.6
2016,3,Charlotte Pass,1096,-0.65,-5.792857142857143,31.400000000000002
2016,4,Charlotte Pass,2705,2.75,-3.128571428571428,19.0
2016,5,Charlotte Pass,3570,0.65,-2.142857142857143,76.80000000000001
2016,6,Charlotte Pass,3316,6.347142857142858,-2.2285714285714286,19.7
2016,7,Charlotte Pass,2689,0.7357142857142857,-3.492857142857143,169.7
2016,8,Charlotte Pass,3038,1.0071428571428571,-3.507142857142857,19.1
2016,9,Charlotte Pass,3384,2.1285714285714286,-5.328571428571428,25.900000000000002
2016,10,Charlotte Pass,3549,3.4214285714285717,-3.0428571428571427,5.4
2016,11,Charlotte Pass,3259,1.6142857142857143,-2.7071428571428573,35.5
2016,12,Charlotte Pass,2951,2.5857142857142854,-4.25,71.1
2016,13,Charlotte Pass,2070,6.728571428571429,-0.9214285714285715,56.8
2016,14,Charlotte Pass,1385,6.2214285714285715,0.3214285714285714,59.8
2016,15,Charlotte Pass,979,3.3285714285714283,-1.9428571428571426,67.2
2017,1,Charlotte Pass,1030,7.385714285714286,-1.935714285714286,1.1
2017,2,Charlotte Pass,478,8.221428571428572,-2.8071428571428574,0.0
2017,3,Charlotte Pass,842,1.3,-4.814285714285714,0.8999999999999999
2017,4,Charlotte Pass,1923,1.6785714285714288,-4.921428571428571,35.7
2017,5,Charlotte Pass,3523,-0.6285714285714286,-6.021428571428571,3.6
2017,6,Charlotte Pass,4189,0.02857142857142858,-4.463095238095239,24.400000000000002
2017,7,Charlotte Pass,3031,0.7500000000000001,-4.4714285714285715,26.6
2017,8,Charlotte Pass,2928,2.3499999999999996,-4.178571428571429,16.299999999999997
2017,9,Charlotte Pass,3290,0.6214285714285714,-3.6357142857142857,46.2
2017,10,Charlotte Pass,4046,1.6357142857142857,-0.9571428571428572,148.0
2017,11,Charlotte Pass,3873,-0.5285714285714287,-5.55,24.3
2017,12,Charlotte Pass,3634,0.9714285714285714,-7.871428571428572,5.300000000000001
2017,13,Charlotte Pass,2853,1.6714285714285713,-4.2785714285714285,27.2
2017,14,Charlotte Pass,2669,3.3499999999999996,-2.15,19.4
2017,15,Charlotte Pass,1941,4.978571428571429,-2.8285714285714287,29.1
2018,1,Charlotte Pass,825,1.6714285714285715,-2.571428571428571,70.80000000000001
2018,2,Charlotte Pass,630,0.09285714285714297,-5.514285714285714,36.1
2018,3,Charlotte Pass,1264,3.2,-4.642857142857142,4.699999999999999
2018,4,Charlotte Pass,2062,3.5214285714285714,-3.4499999999999997,16.2
2018,5,Charlotte Pass,3902,0.8499999999999999,-5.942857142857143,40.8
2018,6,Charlotte Pass,5033,0.5785714285714285,-5.371428571428571,21.3
2018,7,Charlotte Pass,3344,0.9500000000000001,-5.314285714285715,24.6
2018,8,Charlotte Pass,3031,1.642857142857143,-3.557142857142857,41.2
2018,9,Charlotte Pass,3522,1.5571428571428572,-3.057142857142857,51.7
2018,10,Charlotte Pass,3849,1.05,-3.592857142857143,39.0
2018,11,Charlotte Pass,3867,-0.692857142857143,-6.4035714285714285,24.2
2018,12,Charlotte Pass,3839,2.3285714285714287,-6.151190476190476,1.5
2018,13,Charlotte Pass,2943,2.475714285714286,-4.192857142857143,39.900000000000006
2018,14,Charlotte Pass,2542,7.335714285714285,-0.6142857142857143,0.0
2018,15,Charlotte Pass,1688,4.453571428571429,-3.1452380952380947,7.3
2019,1,Charlotte Pass,1385,4.242857142857143,0.9357142857142857,70.30000000000001
2019,2,Charlotte Pass,700,0.9428571428571428,-6.828571428571428,3.0
2019,3,Charlotte Pass,992,5.271428571428571,-4.535714285714286,0.8
2019,4,Charlotte Pass,1904,4.571428571428571,-3.8642857142857143,29.0
2019,5,Charlotte Pass,3584,0.4428571428571429,-3.0928571428571425,95.19999999999999
2019,6,Charlotte Pass,3998,0.8857142857142855,-4.285714285714286,24.299999999999997
2019,7,Charlotte Pass,3377,3.2714285714285714,-2.4714285714285715,19.3
2019,8,Charlotte Pass,3318,4.142857142857142,-4.392857142857142,4.2
2019,9,Charlotte Pass,3449,0.7642857142857145,-4.328571428571429,54.7
2019,10,Charlotte Pass,3258,1.957142857142857,-5.357142857142858,14.600000000000001
2019,11,Charlotte Pass,4333,1.7,-4.085714285714285,45.199999999999996
2019,12,Charlotte Pass,3980,3.2857142857142856,-6.157142857142857,3.8000000000000003
2019,13,Charlotte Pass,3238,5.242857142857143,-0.9904761904761905,28.5
2019,14,Charlotte Pass,2733,5.142857142857142,-3.1285714285714286,16.2
2019,15,Charlotte Pass,2018,6.857142857142857,-0.33571428571428563,39.8
2020,1,Charlotte Pass,161,5.042857142857143,-2.5285714285714285,48.3
2020,2,Charlotte Pass,122,3.2857142857142856,-1.6857142857142857,68.9
2020,3,Charlotte Pass,133,2.6571428571428575,-4.65,2.6
2020,4,Charlotte Pass,379,1.6857142857142855,-3.7857142857142856,37.699999999999996
2020,5,Charlotte Pass,457,2.7714285714285714,-3.5357142857142856,53.1
2020,6,Charlotte Pass,765,1.4285714285714286,-4.514285714285714,34.099999999999994
2020,7,Charlotte Pass,422,4.107142857142857,-2.914285714285714,23.9
2020,8,Charlotte Pass,286,4.9,-2.7785714285714285,32.1
2020,9,Charlotte Pass,292,0.29285714285714287,-4.835714285714285,74.4
2020,10,Charlotte Pass,176,2.9285714285714284,-1.6285714285714286,35.1
2020,11,Charlotte Pass,0,-1.3642857142857143,-4.514285714285714,78.1
2020,12,Charlotte Pass,0,2.4071428571428575,-4.542857142857143,8.3
2020,13,Charlotte Pass,0,6.021428571428572,-1.9357142857142857,0.7
2020,14,Charlotte Pass,0,7.614285714285715,0.7357142857142857,20.9
2020,15,Charlotte Pass,0,10.428571428571427,3.2642857142857142,12.899999999999999
2021,1,Charlotte Pass,323,1.4440476190476192,-2.7261904761904763,81.0
2021,2,Charlotte Pass,597,1.5642857142857143,-4.1,13.9
2021,3,Charlotte Pass,1307,2.4071428571428575,-3.3357142857142854,123.9
2021,4,Charlotte Pass,2355,1.2142857142857144,-3.435714285714286,18.3
2021,5,Charlotte Pass,3029,2.2285714285714286,-5.235714285714286,0.0
2021,6,Charlotte Pass,1219,0.33571428571428574,-2.7696428571428573,82.89999999999999
2021,7,Charlotte Pass,468,0.9142857142857144,-4.528571428571429,56.7
2021,8,Charlotte Pass,1653,0.2142857142857142,-3.3785714285714286,44.2
2021,9,Charlotte Pass,1388,3.3642857142857148,-3.0999999999999996,13.1
2021,10,Charlotte Pass,1036,3.2428571428571433,-2.3214285714285716,26.1
2021,11,Charlotte Pass,1046,3.5314285714285716,-1.1107142857142855,40.9
2021,12,Charlotte Pass,424,1.985714285714286,-3.385714285714286,23.2
2021,13,Charlotte Pass,329,5.814285714285715,0.021428571428571352,99.69999999999999
2021,14,Charlotte Pass,286,4.521428571428571,-0.9642857142857142,10.200000000000001
2021,15,Charlotte Pass,504,3.5999999999999996,-3.128571428571429,98.0
2022,1,Charlotte Pass,2109,0.8714285714285713,-4.364285714285714,5.0
2022,2,Charlotte Pass,2110,3.0285714285714285,-3.492857142857143,37.5
2022,3,Charlotte Pass,2385,2.4285714285714284,-3.0142857142857147,12.0
2022,4,Charlotte Pass,3705,1.6357142857142857,-3.75,7.6000000000000005
2022,5,Charlotte Pass,4232,0.49285714285714277,-5.514285714285714,3.5999999999999996
2022,6,Charlotte Pass,3615,-0.06428571428571428,-6.521428571428571,34.9
2022,7,Charlotte Pass,3723,2.4857142857142858,-2.95,21.8
2022,8,Charlotte Pass,3536,1.5142857142857142,-4.235714285714286,63.60000000000001
2022,9,Charlotte Pass,3441,1.4285714285714286,-4.057142857142857,158.3
2022,10,Charlotte Pass,3634,1.3071428571428572,-2.9142857142857146,55.5
2022,11,Charlotte Pass,3603,0.6785714285714286,-4.007142857142857,72.1
2022,12,Charlotte Pass,3644,4.828571428571429,-2.8,23.400000000000002
2022,13,Charlotte Pass,2794,4.378571428571429,-5.157142857142857,2.4000000000000004
2022,14,Charlotte Pass,2038,2.8714285714285714,-2.857142857142857,30.6
2022,15,Charlotte Pass,1829,3.664285714285714,-1.9642857142857144,92.80000000000001
2023,1,Charlotte Pass,605,1.9285714285714286,-2.6428571428571432,75.0
2023,2,Charlotte Pass,741,0.5500000000000003,-4.057142857142857,17.2
2023,3,Charlotte Pass,1607,-0.6928571428571428,-3.6285714285714286,70.1
2023,4,Charlotte Pass,3258,2.6357142857142857,-2.585714285714286,25.200000000000003
2023,5,Charlotte Pass,3688,1.842857142857143,-2.221428571428571,45.7
2023,6,Charlotte Pass,3573,4.178571428571429,-3.0,1.7000000000000002
2023,7,Charlotte Pass,3165,4.357142857142857,-4.371428571428572,2.4
2023,8,Charlotte Pass,3090,4.564285714285714,-0.4357142857142857,20.4
2023,9,Charlotte Pass,2884,5.28452380952381,-2.085714285714286,31.7
2023,10,Charlotte Pass,2901,2.5428571428571427,-4.535714285714286,8.7
2023,11,Charlotte Pass,2949,5.257142857142857,-2.1142857142857143,35.9
2023,12,Charlotte Pass,2480,5.932142857142857,-0.2157142857142857,23.5
2023,13,Charlotte Pass,1650,7.857142857142858,-3.5392857142857146,8.2
2023,14,Charlotte Pass,1037,7.957142857142857,-2.7142857142857144,45.8
2023,15,Charlotte Pass,705,12.842857142857143,5.942857142857143,12.7
2024,1,Charlotte Pass,392,2.7071428571428573,-3.0857142857142854,72.1
2024,2,Charlotte Pass,505,0.7142857142857142,-6.228571428571429,3.3000000000000003
2024,3,Charlotte Pass,677,1.7571428571428571,-3.007142857142857,20.4
2024,4,Charlotte Pass,1460,1.1857142857142857,-7.228571428571429,37.300000000000004
2024,5,Charlotte Pass,3268,3.4785714285714286,-2.442857142857143,6.2
2024,6,Charlotte Pass,3602,-0.5214285714285714,-4.657142857142857,43.3
2024,7,Charlotte Pass,3271,2.1357142857142857,-2.835714285714286,51.0
2024,8,Charlotte Pass,3164,1.6,-7.314285714285715,8.4
2024,9,Charlotte Pass,3457,3.5357142857142856,-4.414285714285715,0.0
2024,10,Charlotte Pass,3084,6.050000000000001,-0.4785714285714286,16.9
2024,11,Charlotte Pass,2667,4.9,-0.30714285714285716,29.6
2024,12,Charlotte Pass,2392,3.542857142857143,-0.2499999999999999,81.1
2024,13,Charlotte Pass,1323,6.3,-0.01428571428571429,32.3
2024,14,Charlotte Pass,454,7.414285714285715,-0.9857142857142855,8.4
2024,15,Charlotte Pass,294,2.442857142857143,-3.6071428571428568,25.799999999999997
